"source","latin.name_nom.latin","english.name_nom.anglais","french.name_nom.français","year_année","month_mois","number.otoliths_nombre.otolithes","number.otoliths.aged_nombre.otolithes.agées"
"Observers","Gadus morhua","Atlantic Cod","Morue franche",473,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",474,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",475,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",476,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",477,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",478,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",479,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",480,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",481,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",482,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",483,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",484,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",485,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",486,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",487,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",488,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",489,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",490,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",491,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",492,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",493,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",494,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",495,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",496,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",559,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",560,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",561,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",562,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",563,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",564,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",565,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",566,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",567,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",568,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",569,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",570,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",571,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",572,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",573,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",574,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",575,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",576,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",577,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",578,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",579,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",580,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",581,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",582,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",583,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",584,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",585,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",586,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",587,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",588,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",589,9,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",590,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",591,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",592,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",593,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",594,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",595,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",596,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",597,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",598,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",599,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",600,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",601,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",602,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",603,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",604,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",605,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",606,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",607,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",608,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",609,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",610,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",611,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",612,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",613,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",614,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",615,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",616,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",617,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",628,2,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",629,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",630,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",631,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",632,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",633,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",634,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",635,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",636,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",637,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",638,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",639,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",640,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",641,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",642,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",643,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",644,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",645,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",646,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",647,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",648,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",649,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",650,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",651,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",652,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",653,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",654,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",655,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",656,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",657,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",658,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",659,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",660,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",661,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",662,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",663,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",664,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",665,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",666,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",667,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",668,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",669,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",670,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",671,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",672,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",673,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",674,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",675,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",676,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",677,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",678,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",679,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",680,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",681,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",682,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",683,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",684,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",685,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",686,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",687,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",688,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",689,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",690,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",691,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",692,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",693,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",694,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",695,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",696,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",697,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",698,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",699,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",700,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",701,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",702,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",703,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",704,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",705,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",706,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",707,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",708,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",709,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",710,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",711,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",712,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",713,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",714,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",715,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",716,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",717,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",718,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",719,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",720,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",721,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",722,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",723,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",724,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",725,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",726,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",727,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",728,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",729,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",730,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",731,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",732,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",733,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",734,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",735,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",736,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",737,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",738,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",739,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",740,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",741,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",742,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",743,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",744,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",745,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",746,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",747,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",748,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",749,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",750,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",751,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",752,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",753,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",754,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",755,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",756,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",757,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",758,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",759,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",760,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",761,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",762,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",763,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",764,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",765,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",766,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",767,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",768,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",769,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",770,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",771,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",771,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",772,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",772,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",773,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",773,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",774,4,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",775,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",775,9,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",776,6,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",777,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",777,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",778,4,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",779,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",779,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",780,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",780,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",781,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",781,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",782,7,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",783,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",783,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",784,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",784,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",785,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",785,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",786,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",786,9,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",787,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",787,9,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",788,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",788,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",789,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",789,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",790,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",790,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",791,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",791,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",792,4,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",792,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",793,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",793,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",794,6,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",795,4,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",796,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",796,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",797,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",797,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",798,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",798,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",799,4,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",800,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",801,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",801,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",802,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",802,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",803,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",803,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",804,4,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",805,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",806,6,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",807,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",807,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",808,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",808,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",809,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",809,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",810,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",810,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",811,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",811,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",812,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",812,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",813,4,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",814,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",814,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",815,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",815,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",816,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",816,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",817,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",817,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",818,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",818,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",819,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",819,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",820,6,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",821,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",821,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",822,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",822,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",823,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",823,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",824,6,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",825,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",825,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",826,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",826,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",827,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",827,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",828,6,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",829,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",829,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",830,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",830,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",831,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",831,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",832,6,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",833,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",833,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",834,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",834,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",835,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",835,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",836,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",836,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",837,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",837,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",838,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",838,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",839,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",839,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",840,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",840,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",841,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",841,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",842,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",842,9,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",843,7,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",844,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",844,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",845,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",845,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",846,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",846,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",847,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",847,8,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",848,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",848,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",849,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",849,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",850,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",851,6,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",852,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",852,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",853,5,2,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",854,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",854,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",855,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",855,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",856,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",856,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",857,6,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",857,7,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",858,3,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",858,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",859,4,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",859,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",860,5,1,0
"Observers","Gadus morhua","Atlantic Cod","Morue franche",860,6,1,0
